timestamp,direccion_viento,humedad,presion,temperatura,viento,date,hour,weekday
2024-12-18 17:00:00+00:00,264.7,57.0,1026.2,16.3,15.1,2024-12-18,17,2
2024-12-18 18:00:00+00:00,268.3,55.0,1026.6,15.4,16.6,2024-12-18,18,2
2024-12-18 19:00:00+00:00,266.9,53.0,1026.9,15.0,16.9,2024-12-18,19,2
2024-12-18 20:00:00+00:00,266.2,52.7,1026.5,14.7,19.4,2024-12-18,20,2
2024-12-18 21:00:00+00:00,270.7,52.3,1026.3,14.4,18.0,2024-12-18,21,2
2024-12-18 22:00:00+00:00,274.5,52.0,1026.0,14.3,18.7,2024-12-18,22,2
2024-12-18 23:00:00+00:00,277.2,52.7,1025.6,14.5,23.8,2024-12-18,23,2
2024-12-19 00:00:00+00:00,277.6,53.3,1025.2,14.7,24.8,2024-12-19,0,3
2024-12-19 01:00:00+00:00,276.8,54.0,1024.5,14.2,24.1,2024-12-19,1,3
2024-12-19 02:00:00+00:00,279.6,53.5,1024.3,13.8,24.8,2024-12-19,2,3
2024-12-19 03:00:00+00:00,273.4,53.0,1023.5,14.0,24.1,2024-12-19,3,3
2024-12-19 04:00:00+00:00,272.1,55.0,1023.0,13.9,24.8,2024-12-19,4,3
2024-12-19 05:00:00+00:00,269.5,57.0,1022.9,13.8,24.9,2024-12-19,5,3
2024-12-19 06:00:00+00:00,253.5,58.0,1022.7,13.6,25.1,2024-12-19,6,3
2024-12-19 07:00:00+00:00,238.4,55.0,1022.0,13.4,25.2,2024-12-19,7,3
2024-12-19 08:00:00+00:00,234.1,54.5,1022.1,13.1,23.8,2024-12-19,8,3
2024-12-19 09:00:00+00:00,239.9,54.0,1022.2,13.9,21.2,2024-12-19,9,3
2024-12-19 10:00:00+00:00,260.8,50.0,1022.3,15.7,23.8,2024-12-19,10,3
2024-12-19 11:00:00+00:00,252.1,45.0,1021.3,17.4,26.6,2024-12-19,11,3
2024-12-19 12:00:00+00:00,258.1,46.5,1020.2,18.3,30.2,2024-12-19,12,3
2024-12-19 13:00:00+00:00,251.0,48.0,1019.4,18.7,31.3,2024-12-19,13,3
2024-12-19 14:00:00+00:00,266.7,53.0,1018.9,18.8,28.4,2024-12-19,14,3
2024-12-19 15:00:00+00:00,278.0,52.0,1019.2,18.8,26.1,2024-12-19,15,3
2024-12-19 16:00:00+00:00,284.3,53.0,1019.7,18.1,23.8,2024-12-19,16,3
2024-12-19 17:00:00+00:00,287.6,56.0,1020.5,16.9,23.4,2024-12-19,17,3
2024-12-19 18:00:00+00:00,278.9,58.0,1021.0,16.2,20.2,2024-12-19,18,3
2024-12-19 19:00:00+00:00,302.7,63.0,1022.3,15.1,19.4,2024-12-19,19,3
2024-12-19 20:00:00+00:00,339.4,70.0,1023.3,13.8,18.7,2024-12-19,20,3
2024-12-19 21:00:00+00:00,345.6,66.0,1024.3,12.6,17.6,2024-12-19,21,3
2024-12-19 22:00:00+00:00,337.5,62.0,1025.1,11.9,21.2,2024-12-19,22,3
2024-12-19 23:00:00+00:00,334.9,58.0,1025.7,11.3,21.6,2024-12-19,23,3
2024-12-20 00:00:00+00:00,327.1,61.0,1026.2,10.3,21.2,2024-12-20,0,4
2024-12-20 01:00:00+00:00,323.1,66.0,1026.1,9.3,15.8,2024-12-20,1,4
2024-12-20 02:00:00+00:00,308.2,67.0,1026.4,8.7,15.5,2024-12-20,2,4
2024-12-20 03:00:00+00:00,300.6,63.0,1026.6,8.3,15.8,2024-12-20,3,4
2024-12-20 04:00:00+00:00,292.1,61.0,1026.7,7.9,16.7,2024-12-20,4,4
2024-12-20 05:00:00+00:00,286.2,60.0,1027.0,7.6,17.6,2024-12-20,5,4
2024-12-20 06:00:00+00:00,283.1,62.0,1027.3,7.2,19.1,2024-12-20,6,4
2024-12-20 07:00:00+00:00,279.3,63.0,1027.1,6.9,17.6,2024-12-20,7,4
2024-12-20 08:00:00+00:00,275.8,64.0,1027.8,6.8,16.4,2024-12-20,8,4
2024-12-20 09:00:00+00:00,254.8,63.0,1028.2,8.2,15.1,2024-12-20,9,4
2024-12-20 10:00:00+00:00,239.1,58.0,1028.5,9.8,11.9,2024-12-20,10,4
2024-12-20 11:00:00+00:00,248.0,50.0,1028.1,11.6,12.2,2024-12-20,11,4
2024-12-20 12:00:00+00:00,241.8,48.0,1027.1,13.1,11.9,2024-12-20,12,4
2024-12-20 13:00:00+00:00,233.2,42.0,1026.3,14.6,11.5,2024-12-20,13,4
2024-12-20 14:00:00+00:00,216.4,37.0,1025.8,15.1,11.6,2024-12-20,14,4
2024-12-20 15:00:00+00:00,195.4,38.0,1025.7,14.4,11.8,2024-12-20,15,4
2024-12-20 16:00:00+00:00,160.7,47.0,1026.3,13.6,11.9,2024-12-20,16,4
2024-12-20 17:00:00+00:00,153.9,51.0,1027.0,11.8,12.6,2024-12-20,17,4
2024-12-20 18:00:00+00:00,267.8,56.0,1027.6,10.8,10.8,2024-12-20,18,4
2024-12-20 19:00:00+00:00,284.9,64.0,1027.8,10.0,7.2,2024-12-20,19,4
2024-12-20 20:00:00+00:00,310.7,66.0,1028.4,8.9,7.6,2024-12-20,20,4
2024-12-20 21:00:00+00:00,318.6,68.0,1028.7,7.8,10.8,2024-12-20,21,4
2024-12-20 22:00:00+00:00,314.8,71.0,1028.9,6.7,13.0,2024-12-20,22,4
2024-12-20 23:00:00+00:00,306.4,72.0,1029.0,6.4,14.0,2024-12-20,23,4
2024-12-21 00:00:00+00:00,304.9,71.0,1028.8,6.2,12.2,2024-12-21,0,5
2024-12-21 01:00:00+00:00,304.4,72.0,1028.7,6.0,10.8,2024-12-21,1,5
2024-12-21 02:00:00+00:00,302.5,73.0,1028.8,5.9,9.7,2024-12-21,2,5
2024-12-21 03:00:00+00:00,295.8,74.0,1028.8,5.5,10.2,2024-12-21,3,5
2024-12-21 04:00:00+00:00,292.9,77.0,1028.9,5.0,10.8,2024-12-21,4,5
2024-12-21 05:00:00+00:00,283.8,78.0,1029.2,4.5,10.1,2024-12-21,5,5
2024-12-21 06:00:00+00:00,285.9,79.0,1029.3,4.0,10.4,2024-12-21,6,5
2024-12-21 07:00:00+00:00,283.8,80.0,1030.0,3.7,11.2,2024-12-21,7,5
2024-12-21 08:00:00+00:00,281.8,77.0,1030.7,3.9,11.5,2024-12-21,8,5
2024-12-21 09:00:00+00:00,280.7,70.0,1031.2,6.1,13.3,2024-12-21,9,5
2024-12-21 10:00:00+00:00,270.4,62.0,1031.5,9.1,11.2,2024-12-21,10,5
2024-12-21 11:00:00+00:00,267.0,52.0,1031.0,11.6,9.0,2024-12-21,11,5
2024-12-21 12:00:00+00:00,255.1,46.0,1030.2,13.0,7.2,2024-12-21,12,5
2024-12-21 13:00:00+00:00,235.4,43.5,1029.9,14.0,8.6,2024-12-21,13,5
2024-12-21 14:00:00+00:00,220.8,41.0,1029.8,14.7,7.9,2024-12-21,14,5
2024-12-21 15:00:00+00:00,228.3,42.0,1029.4,14.6,7.0,2024-12-21,15,5
2024-12-21 16:00:00+00:00,230.9,51.0,1029.6,13.6,6.1,2024-12-21,16,5
2024-12-21 17:00:00+00:00,236.7,56.0,1029.7,11.5,6.8,2024-12-21,17,5
2024-12-21 18:00:00+00:00,280.8,64.0,1030.2,9.7,7.9,2024-12-21,18,5
2024-12-21 19:00:00+00:00,282.5,72.0,1030.4,8.5,8.3,2024-12-21,19,5
2024-12-21 20:00:00+00:00,286.7,76.0,1030.5,7.7,9.7,2024-12-21,20,5
2024-12-21 21:00:00+00:00,283.3,77.0,1030.4,7.3,10.2,2024-12-21,21,5
2024-12-21 22:00:00+00:00,283.8,76.0,1030.4,7.0,10.8,2024-12-21,22,5
2024-12-21 23:00:00+00:00,281.2,75.5,1030.5,6.6,11.5,2024-12-21,23,5
2024-12-22 00:00:00+00:00,275.8,75.0,1030.3,6.4,12.0,2024-12-22,0,6
2024-12-22 01:00:00+00:00,278.4,74.0,1029.7,6.4,12.6,2024-12-22,1,6
2024-12-22 02:00:00+00:00,278.2,73.0,1029.5,6.3,13.0,2024-12-22,2,6
2024-12-22 03:00:00+00:00,276.9,72.7,1029.3,6.2,13.3,2024-12-22,3,6
2024-12-22 04:00:00+00:00,269.6,72.3,1028.6,6.2,14.4,2024-12-22,4,6
2024-12-22 05:00:00+00:00,269.1,72.0,1028.1,6.3,15.5,2024-12-22,5,6
2024-12-22 06:00:00+00:00,266.9,71.7,1027.7,6.2,14.8,2024-12-22,6,6
2024-12-22 07:00:00+00:00,276.7,71.3,1028.4,6.4,13.3,2024-12-22,7,6
2024-12-22 08:00:00+00:00,267.1,71.0,1028.3,6.8,13.7,2024-12-22,8,6
2024-12-22 09:00:00+00:00,263.6,66.0,1028.1,8.9,14.4,2024-12-22,9,6
2024-12-22 10:00:00+00:00,258.1,60.0,1027.9,11.7,15.1,2024-12-22,10,6
2024-12-22 11:00:00+00:00,256.9,56.0,1027.2,14.5,13.3,2024-12-22,11,6
2024-12-22 12:00:00+00:00,247.3,54.0,1025.7,16.8,14.8,2024-12-22,12,6
2024-12-22 13:00:00+00:00,228.4,51.0,1024.1,18.0,16.2,2024-12-22,13,6
2024-12-22 14:00:00+00:00,239.9,47.0,1023.1,18.6,18.0,2024-12-22,14,6
2024-12-22 15:00:00+00:00,248.9,48.0,1022.2,18.3,20.9,2024-12-22,15,6
2024-12-22 16:00:00+00:00,257.3,47.5,1021.7,17.4,21.2,2024-12-22,16,6
2024-12-22 17:00:00+00:00,279.7,47.0,1021.6,16.0,22.7,2024-12-22,17,6
2024-12-22 18:00:00+00:00,297.6,50.0,1022.2,14.9,24.8,2024-12-22,18,6
2024-12-22 19:00:00+00:00,288.7,41.0,1021.9,15.9,24.5,2024-12-22,19,6
2024-12-22 20:00:00+00:00,297.7,47.0,1022.7,14.2,20.2,2024-12-22,20,6
2024-12-22 21:00:00+00:00,297.9,52.0,1022.9,12.8,20.9,2024-12-22,21,6
2024-12-22 22:00:00+00:00,297.6,53.0,1023.1,12.6,19.4,2024-12-22,22,6
2024-12-22 23:00:00+00:00,294.0,55.0,1023.0,12.4,19.8,2024-12-22,23,6
2024-12-23 00:00:00+00:00,288.6,59.0,1023.0,12.2,16.9,2024-12-23,0,0
2024-12-23 01:00:00+00:00,288.2,57.0,1023.2,12.0,21.8,2024-12-23,1,0
2024-12-23 02:00:00+00:00,287.5,55.0,1023.5,12.9,26.6,2024-12-23,2,0
2024-12-23 03:00:00+00:00,284.8,52.0,1023.8,12.6,24.5,2024-12-23,3,0
2024-12-23 04:00:00+00:00,301.9,51.0,1023.6,12.3,24.8,2024-12-23,4,0
2024-12-23 05:00:00+00:00,313.8,57.0,1023.7,11.1,22.0,2024-12-23,5,0
2024-12-23 06:00:00+00:00,329.1,62.0,1024.4,9.8,18.7,2024-12-23,6,0
2024-12-23 07:00:00+00:00,288.3,53.0,1024.5,11.1,23.8,2024-12-23,7,0
2024-12-23 08:00:00+00:00,289.0,52.0,1025.1,11.3,27.4,2024-12-23,8,0
2024-12-23 09:00:00+00:00,301.1,47.0,1025.3,12.3,27.6,2024-12-23,9,0
2024-12-23 10:00:00+00:00,314.6,44.0,1025.4,13.6,27.9,2024-12-23,10,0
2024-12-23 11:00:00+00:00,318.0,39.0,1025.5,14.4,28.1,2024-12-23,11,0
2024-12-23 12:00:00+00:00,322.1,37.0,1024.8,14.6,30.6,2024-12-23,12,0
2024-12-23 13:00:00+00:00,324.2,35.0,1024.0,15.4,29.9,2024-12-23,13,0
2024-12-23 14:00:00+00:00,316.7,35.5,1023.4,15.2,26.3,2024-12-23,14,0
2024-12-23 15:00:00+00:00,305.1,36.0,1023.2,15.1,22.7,2024-12-23,15,0
2024-12-23 16:00:00+00:00,296.9,41.0,1023.6,14.1,21.2,2024-12-23,16,0
2024-12-23 17:00:00+00:00,292.4,46.0,1024.1,12.5,18.4,2024-12-23,17,0
2024-12-23 18:00:00+00:00,304.7,47.0,1024.6,11.6,18.0,2024-12-23,18,0
2024-12-23 19:00:00+00:00,325.9,49.0,1025.1,10.8,19.8,2024-12-23,19,0
2024-12-23 20:00:00+00:00,330.6,54.0,1025.2,10.0,13.3,2024-12-23,20,0
2024-12-23 21:00:00+00:00,324.7,58.0,1025.8,8.9,14.0,2024-12-23,21,0
2024-12-23 22:00:00+00:00,153.2,62.0,1026.0,8.3,15.1,2024-12-23,22,0
2024-12-23 23:00:00+00:00,178.9,61.5,1026.5,8.2,13.7,2024-12-23,23,0
2024-12-24 00:00:00+00:00,227.3,61.0,1026.3,8.2,14.4,2024-12-24,0,1
2024-12-24 01:00:00+00:00,274.4,53.0,1026.1,8.4,11.5,2024-12-24,1,1
2024-12-24 02:00:00+00:00,280.4,57.0,1025.9,7.5,11.9,2024-12-24,2,1
2024-12-24 03:00:00+00:00,277.7,62.0,1025.7,6.3,12.6,2024-12-24,3,1
2024-12-24 04:00:00+00:00,283.0,66.0,1025.4,5.5,11.9,2024-12-24,4,1
2024-12-24 05:00:00+00:00,282.9,67.0,1025.6,5.2,10.4,2024-12-24,5,1
2024-12-24 06:00:00+00:00,295.0,70.0,1026.2,5.0,9.4,2024-12-24,6,1
2024-12-24 07:00:00+00:00,284.8,72.0,1026.5,5.2,10.8,2024-12-24,7,1
2024-12-24 08:00:00+00:00,279.8,68.5,1027.1,5.5,10.1,2024-12-24,8,1
2024-12-24 09:00:00+00:00,265.3,65.0,1027.6,7.9,11.0,2024-12-24,9,1
2024-12-24 10:00:00+00:00,258.9,57.0,1027.7,11.0,11.9,2024-12-24,10,1
2024-12-24 11:00:00+00:00,258.5,51.0,1027.2,13.9,12.2,2024-12-24,11,1
2024-12-24 12:00:00+00:00,260.1,47.0,1025.8,16.1,13.0,2024-12-24,12,1
2024-12-24 13:00:00+00:00,247.9,46.0,1025.1,17.6,11.9,2024-12-24,13,1
2024-12-24 14:00:00+00:00,224.7,42.0,1024.2,19.0,10.1,2024-12-24,14,1
2024-12-24 15:00:00+00:00,200.3,43.0,1024.4,18.2,10.4,2024-12-24,15,1
2024-12-24 16:00:00+00:00,200.5,52.0,1024.6,17.5,9.0,2024-12-24,16,1
2024-12-24 17:00:00+00:00,181.2,59.0,1024.9,14.9,7.2,2024-12-24,17,1
2024-12-24 18:00:00+00:00,316.5,64.0,1025.3,13.9,8.6,2024-12-24,18,1
2024-12-24 19:00:00+00:00,324.6,65.5,1025.2,13.8,10.1,2024-12-24,19,1
2024-12-24 20:00:00+00:00,332.1,67.0,1025.7,12.9,11.4,2024-12-24,20,1
2024-12-24 21:00:00+00:00,305.4,74.0,1026.1,11.4,12.6,2024-12-24,21,1
2024-12-24 22:00:00+00:00,296.1,77.0,1026.4,10.6,10.8,2024-12-24,22,1
2024-12-24 23:00:00+00:00,287.2,78.0,1026.6,10.2,9.0,2024-12-24,23,1
2024-12-25 00:00:00+00:00,284.9,79.0,1026.5,9.6,8.6,2024-12-25,0,2
2024-12-25 01:00:00+00:00,289.1,76.0,1026.3,9.3,8.3,2024-12-25,1,2
2024-12-25 02:00:00+00:00,287.4,79.0,1026.5,8.5,7.2,2024-12-25,2,2
2024-12-25 03:00:00+00:00,285.7,80.0,1026.4,8.0,9.0,2024-12-25,3,2
2024-12-25 04:00:00+00:00,291.4,81.0,1026.2,7.6,8.3,2024-12-25,4,2
2024-12-25 05:00:00+00:00,296.8,82.0,1026.7,7.2,7.6,2024-12-25,5,2
2024-12-25 06:00:00+00:00,303.7,84.0,1027.4,6.5,6.5,2024-12-25,6,2
2024-12-25 07:00:00+00:00,312.3,85.0,1027.8,6.1,7.9,2024-12-25,7,2
2024-12-25 08:00:00+00:00,328.7,80.0,1028.7,6.9,7.6,2024-12-25,8,2
2024-12-25 09:00:00+00:00,354.9,67.0,1029.4,10.5,11.2,2024-12-25,9,2
2024-12-25 10:00:00+00:00,16.6,60.0,1030.1,13.9,14.0,2024-12-25,10,2
2024-12-25 11:00:00+00:00,41.1,62.0,1030.4,15.9,17.6,2024-12-25,11,2
2024-12-25 12:00:00+00:00,54.1,65.0,1030.0,16.4,17.3,2024-12-25,12,2
2024-12-25 13:00:00+00:00,53.6,68.0,1029.5,17.3,19.1,2024-12-25,13,2
2024-12-25 14:00:00+00:00,97.8,71.0,1029.4,16.5,19.6,2024-12-25,14,2
2024-12-25 15:00:00+00:00,111.3,72.0,1029.6,15.7,20.2,2024-12-25,15,2
2024-12-25 16:00:00+00:00,110.0,73.0,1029.9,15.1,16.2,2024-12-25,16,2
2024-12-25 17:00:00+00:00,110.4,74.0,1030.1,14.6,10.4,2024-12-25,17,2
2024-12-25 18:00:00+00:00,106.7,78.0,1030.2,14.1,6.8,2024-12-25,18,2
2024-12-25 19:00:00+00:00,144.5,79.0,1029.7,13.3,7.2,2024-12-25,19,2
2024-12-25 20:00:00+00:00,229.2,80.0,1030.0,13.4,6.8,2024-12-25,20,2
2024-12-25 21:00:00+00:00,308.7,81.0,1030.1,13.0,4.0,2024-12-25,21,2
2024-12-25 22:00:00+00:00,300.3,85.0,1030.0,12.3,4.7,2024-12-25,22,2
2024-12-25 23:00:00+00:00,298.5,90.0,1029.9,11.4,6.1,2024-12-25,23,2
2024-12-26 00:00:00+00:00,301.3,92.0,1029.6,10.7,6.8,2024-12-26,0,3
2024-12-26 01:00:00+00:00,301.1,93.0,1029.2,11.0,6.5,2024-12-26,1,3
2024-12-26 02:00:00+00:00,295.3,94.0,1029.1,10.1,7.2,2024-12-26,2,3
2024-12-26 03:00:00+00:00,301.7,95.0,1029.4,9.5,6.8,2024-12-26,3,3
2024-12-26 04:00:00+00:00,304.5,94.5,1029.0,9.1,6.1,2024-12-26,4,3
2024-12-26 05:00:00+00:00,304.8,94.0,1029.2,8.8,6.8,2024-12-26,5,3
2024-12-26 06:00:00+00:00,305.9,95.0,1029.4,9.1,7.9,2024-12-26,6,3
2024-12-26 07:00:00+00:00,306.3,94.0,1029.8,8.6,8.1,2024-12-26,7,3
2024-12-26 08:00:00+00:00,306.4,93.0,1030.0,7.8,7.8,2024-12-26,8,3
2024-12-26 09:00:00+00:00,303.4,85.0,1030.4,10.2,7.6,2024-12-26,9,3
2024-12-26 10:00:00+00:00,297.8,74.0,1030.8,13.1,7.2,2024-12-26,10,3
2024-12-26 11:00:00+00:00,305.9,68.0,1030.7,15.0,5.0,2024-12-26,11,3
2024-12-26 12:00:00+00:00,70.9,62.0,1029.9,15.9,3.6,2024-12-26,12,3
2024-12-26 13:00:00+00:00,106.9,58.0,1029.3,16.2,5.8,2024-12-26,13,3
2024-12-26 14:00:00+00:00,100.4,55.0,1029.0,16.0,9.0,2024-12-26,14,3
2024-12-26 15:00:00+00:00,89.1,58.0,1029.1,15.7,10.1,2024-12-26,15,3
2024-12-26 16:00:00+00:00,75.4,65.0,1029.2,14.8,9.6,2024-12-26,16,3
2024-12-26 17:00:00+00:00,54.8,71.0,1029.4,13.2,9.0,2024-12-26,17,3
2024-12-26 18:00:00+00:00,35.5,73.0,1029.7,12.7,8.6,2024-12-26,18,3
2024-12-26 19:00:00+00:00,16.9,83.0,1029.6,12.2,6.5,2024-12-26,19,3
2024-12-26 20:00:00+00:00,353.7,84.0,1030.0,11.4,6.1,2024-12-26,20,3
2024-12-26 21:00:00+00:00,330.7,89.0,1030.3,10.1,7.2,2024-12-26,21,3
2024-12-26 22:00:00+00:00,319.5,90.0,1030.8,9.3,9.4,2024-12-26,22,3
2024-12-26 23:00:00+00:00,317.5,88.5,1031.1,9.1,9.6,2024-12-26,23,3
2024-12-27 00:00:00+00:00,308.3,87.0,1031.0,9.6,9.7,2024-12-27,0,4
2024-12-27 01:00:00+00:00,299.0,88.0,1030.9,9.4,9.4,2024-12-27,1,4
2024-12-27 02:00:00+00:00,305.1,89.0,1030.8,7.7,9.6,2024-12-27,2,4
2024-12-27 03:00:00+00:00,305.6,88.0,1030.5,7.3,9.9,2024-12-27,3,4
2024-12-27 04:00:00+00:00,301.9,87.0,1030.6,7.2,10.1,2024-12-27,4,4
2024-12-27 05:00:00+00:00,297.8,87.3,1030.7,7.1,9.9,2024-12-27,5,4
2024-12-27 06:00:00+00:00,300.9,87.7,1030.8,6.8,9.7,2024-12-27,6,4
2024-12-27 07:00:00+00:00,302.1,88.0,1031.3,6.6,7.6,2024-12-27,7,4
2024-12-27 08:00:00+00:00,301.7,86.0,1031.8,7.6,7.9,2024-12-27,8,4
2024-12-27 09:00:00+00:00,295.9,76.0,1032.1,8.7,8.2,2024-12-27,9,4
2024-12-27 10:00:00+00:00,295.6,63.0,1032.5,11.4,8.6,2024-12-27,10,4
2024-12-27 11:00:00+00:00,353.4,58.0,1032.4,13.4,9.4,2024-12-27,11,4
2024-12-27 12:00:00+00:00,51.0,64.0,1031.6,14.5,13.0,2024-12-27,12,4
2024-12-27 13:00:00+00:00,65.0,71.0,1030.9,14.4,14.4,2024-12-27,13,4
2024-12-27 14:00:00+00:00,65.2,68.0,1030.3,14.7,14.0,2024-12-27,14,4
2024-12-27 15:00:00+00:00,69.8,69.0,1030.2,14.5,13.7,2024-12-27,15,4
2024-12-27 16:00:00+00:00,73.8,70.0,1030.6,14.0,11.2,2024-12-27,16,4
2024-12-27 17:00:00+00:00,58.6,73.0,1030.9,12.9,10.4,2024-12-27,17,4
2024-12-27 18:00:00+00:00,42.2,77.0,1031.4,11.9,10.8,2024-12-27,18,4
2024-12-27 19:00:00+00:00,12.0,84.0,1031.7,10.9,10.4,2024-12-27,19,4
2024-12-27 20:00:00+00:00,344.9,82.0,1031.4,10.3,12.2,2024-12-27,20,4
2024-12-27 21:00:00+00:00,341.1,82.5,1031.5,9.8,11.9,2024-12-27,21,4
2024-12-27 22:00:00+00:00,328.0,83.0,1031.7,9.1,11.5,2024-12-27,22,4
2024-12-27 23:00:00+00:00,309.7,86.0,1031.6,8.2,11.9,2024-12-27,23,4
2024-12-28 00:00:00+00:00,303.0,88.0,1031.5,7.5,11.5,2024-12-28,0,5
2024-12-28 01:00:00+00:00,299.4,89.0,1031.3,6.5,10.4,2024-12-28,1,5
2024-12-28 02:00:00+00:00,299.7,88.0,1031.1,6.2,10.1,2024-12-28,2,5
2024-12-28 03:00:00+00:00,298.5,87.0,1031.0,6.1,9.9,2024-12-28,3,5
2024-12-28 04:00:00+00:00,297.2,88.0,1030.5,5.7,9.7,2024-12-28,4,5
2024-12-28 05:00:00+00:00,294.1,89.0,1030.6,5.2,9.9,2024-12-28,5,5
2024-12-28 06:00:00+00:00,292.0,90.0,1030.7,5.1,10.1,2024-12-28,6,5
2024-12-28 07:00:00+00:00,289.9,86.0,1030.9,5.3,10.8,2024-12-28,7,5
2024-12-28 08:00:00+00:00,285.9,84.0,1031.2,5.5,10.6,2024-12-28,8,5
2024-12-28 09:00:00+00:00,278.5,72.0,1031.4,7.8,10.4,2024-12-28,9,5
2024-12-28 10:00:00+00:00,270.4,64.0,1031.6,10.6,9.0,2024-12-28,10,5
2024-12-28 11:00:00+00:00,270.2,56.0,1031.2,13.1,7.9,2024-12-28,11,5
2024-12-28 12:00:00+00:00,269.0,50.0,1030.2,14.6,5.8,2024-12-28,12,5
2024-12-28 13:00:00+00:00,244.2,51.0,1029.3,15.2,6.5,2024-12-28,13,5
2024-12-28 14:00:00+00:00,204.0,52.0,1028.9,15.6,7.2,2024-12-28,14,5
2024-12-28 15:00:00+00:00,182.1,53.0,1028.6,15.4,7.6,2024-12-28,15,5
2024-12-28 16:00:00+00:00,160.5,59.0,1028.7,14.6,7.8,2024-12-28,16,5
2024-12-28 17:00:00+00:00,144.8,68.0,1029.1,12.8,7.9,2024-12-28,17,5
2024-12-28 18:00:00+00:00,162.5,73.0,1029.3,12.0,7.6,2024-12-28,18,5
2024-12-28 19:00:00+00:00,217.2,77.0,1029.6,11.1,8.3,2024-12-28,19,5
2024-12-28 20:00:00+00:00,282.0,82.0,1029.7,10.1,6.8,2024-12-28,20,5
2024-12-28 21:00:00+00:00,306.7,83.0,1029.9,8.9,7.2,2024-12-28,21,5
2024-12-28 22:00:00+00:00,308.2,82.0,1030.1,8.0,7.6,2024-12-28,22,5
2024-12-28 23:00:00+00:00,303.3,81.0,1029.9,7.7,7.8,2024-12-28,23,5
2024-12-29 00:00:00+00:00,299.3,83.0,1029.6,6.8,7.9,2024-12-29,0,6
2024-12-29 01:00:00+00:00,295.9,84.0,1029.5,6.2,7.8,2024-12-29,1,6
2024-12-29 02:00:00+00:00,294.2,84.5,1029.0,5.8,7.7,2024-12-29,2,6
2024-12-29 03:00:00+00:00,293.1,85.0,1029.1,5.4,7.6,2024-12-29,3,6
2024-12-29 04:00:00+00:00,292.8,84.5,1028.8,5.2,7.8,2024-12-29,4,6
2024-12-29 05:00:00+00:00,291.4,84.0,1028.9,5.1,7.9,2024-12-29,5,6
2024-12-29 06:00:00+00:00,293.8,82.0,1029.0,5.0,8.0,2024-12-29,6,6
2024-12-29 07:00:00+00:00,294.3,81.0,1029.6,4.9,8.2,2024-12-29,7,6
2024-12-29 08:00:00+00:00,297.1,72.0,1029.8,5.4,8.3,2024-12-29,8,6
2024-12-29 09:00:00+00:00,292.9,65.0,1030.1,7.4,7.4,2024-12-29,9,6
2024-12-29 10:00:00+00:00,284.2,57.0,1030.6,10.2,6.5,2024-12-29,10,6
2024-12-29 11:00:00+00:00,273.0,50.0,1030.4,12.5,4.7,2024-12-29,11,6
2024-12-29 12:00:00+00:00,213.8,47.0,1029.7,14.0,3.6,2024-12-29,12,6
2024-12-29 13:00:00+00:00,120.9,48.0,1029.2,14.5,4.3,2024-12-29,13,6
2024-12-29 14:00:00+00:00,113.6,49.0,1028.8,14.7,5.0,2024-12-29,14,6
2024-12-29 15:00:00+00:00,109.7,50.0,1028.6,14.4,6.1,2024-12-29,15,6
2024-12-29 16:00:00+00:00,113.0,57.0,1028.9,13.4,5.6,2024-12-29,16,6
2024-12-29 17:00:00+00:00,104.9,68.0,1029.2,11.5,5.0,2024-12-29,17,6
2024-12-29 18:00:00+00:00,63.6,73.0,1029.5,10.8,4.0,2024-12-29,18,6
2024-12-29 19:00:00+00:00,0.7,78.0,1029.6,10.4,4.7,2024-12-29,19,6
2024-12-29 20:00:00+00:00,320.5,80.0,1029.8,9.3,5.4,2024-12-29,20,6
2024-12-29 21:00:00+00:00,314.4,85.0,1030.3,7.6,7.6,2024-12-29,21,6
2024-12-29 22:00:00+00:00,308.9,86.0,1030.5,6.8,8.3,2024-12-29,22,6
2024-12-29 23:00:00+00:00,302.3,85.5,1030.6,6.2,9.0,2024-12-29,23,6
2024-12-30 00:00:00+00:00,296.4,85.0,1030.7,5.9,9.4,2024-12-30,0,0
2024-12-30 01:00:00+00:00,294.1,86.0,1030.4,5.5,9.0,2024-12-30,1,0
2024-12-30 02:00:00+00:00,292.3,85.0,1030.4,5.6,9.1,2024-12-30,2,0
2024-12-30 03:00:00+00:00,295.8,84.0,1030.5,5.7,9.2,2024-12-30,3,0
2024-12-30 04:00:00+00:00,298.7,85.0,1030.2,5.9,9.3,2024-12-30,4,0
2024-12-30 05:00:00+00:00,302.0,82.0,1030.0,6.1,9.4,2024-12-30,5,0
2024-12-30 06:00:00+00:00,301.5,82.5,1030.1,5.9,9.0,2024-12-30,6,0
2024-12-30 07:00:00+00:00,289.1,83.0,1030.6,5.1,9.4,2024-12-30,7,0
2024-12-30 08:00:00+00:00,282.6,81.0,1030.9,5.3,9.7,2024-12-30,8,0
2024-12-30 09:00:00+00:00,278.0,74.0,1031.3,7.2,10.1,2024-12-30,9,0
2024-12-30 10:00:00+00:00,279.5,65.0,1031.8,10.1,8.3,2024-12-30,10,0
2024-12-30 11:00:00+00:00,274.9,55.0,1031.5,12.6,7.2,2024-12-30,11,0
2024-12-30 12:00:00+00:00,261.6,54.5,1030.7,13.8,5.4,2024-12-30,12,0
