timestamp,value,date,hour,weekday
2025-03-01 22:00:00+00:00,51.49,2025-03-01,22,5
2025-03-01 23:00:00+00:00,51.89,2025-03-01,23,5
2025-03-02 00:00:00+00:00,52.15,2025-03-02,0,6
2025-03-02 01:00:00+00:00,52.59,2025-03-02,1,6
2025-03-02 02:00:00+00:00,52.72,2025-03-02,2,6
2025-03-02 03:00:00+00:00,52.87,2025-03-02,3,6
2025-03-02 04:00:00+00:00,52.81,2025-03-02,4,6
2025-03-02 05:00:00+00:00,52.52,2025-03-02,5,6
2025-03-02 06:00:00+00:00,51.86,2025-03-02,6,6
2025-03-02 07:00:00+00:00,51.1,2025-03-02,7,6
2025-03-02 08:00:00+00:00,50.55,2025-03-02,8,6
2025-03-02 09:00:00+00:00,50.46,2025-03-02,9,6
2025-03-02 10:00:00+00:00,50.39,2025-03-02,10,6
2025-03-02 11:00:00+00:00,50.71,2025-03-02,11,6
2025-03-02 12:00:00+00:00,51.26,2025-03-02,12,6
2025-03-02 13:00:00+00:00,52.5,2025-03-02,13,6
2025-03-02 14:00:00+00:00,53.44,2025-03-02,14,6
2025-03-02 15:00:00+00:00,54.2,2025-03-02,15,6
2025-03-02 16:00:00+00:00,55.06,2025-03-02,16,6
2025-03-02 17:00:00+00:00,56.06,2025-03-02,17,6
2025-03-02 18:00:00+00:00,57.16,2025-03-02,18,6
2025-03-02 19:00:00+00:00,58.24,2025-03-02,19,6
2025-03-02 20:00:00+00:00,59.54,2025-03-02,20,6
2025-03-02 21:00:00+00:00,59.83,2025-03-02,21,6
2025-03-02 22:00:00+00:00,60.49,2025-03-02,22,6
2025-03-02 23:00:00+00:00,61.61,2025-03-02,23,6
2025-03-03 00:00:00+00:00,61.94,2025-03-03,0,0
2025-03-03 01:00:00+00:00,62.28,2025-03-03,1,0
2025-03-03 02:00:00+00:00,63.06,2025-03-03,2,0
2025-03-03 03:00:00+00:00,64.1,2025-03-03,3,0
2025-03-03 04:00:00+00:00,64.56,2025-03-03,4,0
2025-03-03 05:00:00+00:00,64.32,2025-03-03,5,0
2025-03-03 06:00:00+00:00,65.75,2025-03-03,6,0
2025-03-03 07:00:00+00:00,63.81,2025-03-03,7,0
2025-03-03 08:00:00+00:00,63.08,2025-03-03,8,0
2025-03-03 09:00:00+00:00,64.69,2025-03-03,9,0
2025-03-03 10:00:00+00:00,67.2,2025-03-03,10,0
2025-03-03 11:00:00+00:00,68.01,2025-03-03,11,0
2025-03-03 12:00:00+00:00,68.25,2025-03-03,12,0
2025-03-03 13:00:00+00:00,66.22,2025-03-03,13,0
2025-03-03 14:00:00+00:00,66.21,2025-03-03,14,0
2025-03-03 15:00:00+00:00,67.0,2025-03-03,15,0
2025-03-03 16:00:00+00:00,67.66,2025-03-03,16,0
2025-03-03 17:00:00+00:00,66.28,2025-03-03,17,0
2025-03-03 18:00:00+00:00,64.95,2025-03-03,18,0
2025-03-03 19:00:00+00:00,65.55,2025-03-03,19,0
2025-03-03 20:00:00+00:00,65.17,2025-03-03,20,0
2025-03-03 21:00:00+00:00,65.76,2025-03-03,21,0
2025-03-03 22:00:00+00:00,66.37,2025-03-03,22,0
2025-03-03 23:00:00+00:00,67.39,2025-03-03,23,0
2025-03-04 00:00:00+00:00,68.28,2025-03-04,0,1
2025-03-04 01:00:00+00:00,68.92,2025-03-04,1,1
2025-03-04 02:00:00+00:00,69.2,2025-03-04,2,1
2025-03-04 03:00:00+00:00,69.76,2025-03-04,3,1
2025-03-04 04:00:00+00:00,70.16,2025-03-04,4,1
2025-03-04 05:00:00+00:00,70.12,2025-03-04,5,1
2025-03-04 06:00:00+00:00,69.42,2025-03-04,6,1
2025-03-04 07:00:00+00:00,68.42,2025-03-04,7,1
2025-03-04 08:00:00+00:00,68.93,2025-03-04,8,1
2025-03-04 09:00:00+00:00,69.98,2025-03-04,9,1
2025-03-04 10:00:00+00:00,69.79,2025-03-04,10,1
2025-03-04 11:00:00+00:00,69.9,2025-03-04,11,1
2025-03-04 12:00:00+00:00,70.6,2025-03-04,12,1
2025-03-04 13:00:00+00:00,70.98,2025-03-04,13,1
2025-03-04 14:00:00+00:00,71.67,2025-03-04,14,1
2025-03-04 15:00:00+00:00,71.99,2025-03-04,15,1
2025-03-04 16:00:00+00:00,71.74,2025-03-04,16,1
2025-03-04 17:00:00+00:00,71.25,2025-03-04,17,1
2025-03-04 18:00:00+00:00,71.2,2025-03-04,18,1
2025-03-04 19:00:00+00:00,71.25,2025-03-04,19,1
2025-03-04 20:00:00+00:00,71.42,2025-03-04,20,1
2025-03-04 21:00:00+00:00,71.8,2025-03-04,21,1
2025-03-04 22:00:00+00:00,71.98,2025-03-04,22,1
2025-03-04 23:00:00+00:00,72.48,2025-03-04,23,1
2025-03-05 00:00:00+00:00,73.43,2025-03-05,0,2
2025-03-05 01:00:00+00:00,74.08,2025-03-05,1,2
2025-03-05 02:00:00+00:00,74.19,2025-03-05,2,2
2025-03-05 03:00:00+00:00,74.38,2025-03-05,3,2
2025-03-05 04:00:00+00:00,74.58,2025-03-05,4,2
2025-03-05 05:00:00+00:00,74.62,2025-03-05,5,2
2025-03-05 06:00:00+00:00,74.87,2025-03-05,6,2
2025-03-05 07:00:00+00:00,74.87,2025-03-05,7,2
2025-03-05 08:00:00+00:00,74.28,2025-03-05,8,2
2025-03-05 09:00:00+00:00,74.32,2025-03-05,9,2
2025-03-05 10:00:00+00:00,74.23,2025-03-05,10,2
2025-03-05 11:00:00+00:00,74.64,2025-03-05,11,2
2025-03-05 12:00:00+00:00,74.73,2025-03-05,12,2
2025-03-05 13:00:00+00:00,74.68,2025-03-05,13,2
2025-03-05 14:00:00+00:00,75.26,2025-03-05,14,2
2025-03-05 15:00:00+00:00,75.46,2025-03-05,15,2
2025-03-05 16:00:00+00:00,75.7,2025-03-05,16,2
2025-03-05 17:00:00+00:00,76.23,2025-03-05,17,2
2025-03-05 18:00:00+00:00,76.86,2025-03-05,18,2
2025-03-05 19:00:00+00:00,77.11,2025-03-05,19,2
2025-03-05 20:00:00+00:00,77.38,2025-03-05,20,2
2025-03-05 21:00:00+00:00,77.29,2025-03-05,21,2
2025-03-05 22:00:00+00:00,77.47,2025-03-05,22,2
2025-03-05 23:00:00+00:00,77.42,2025-03-05,23,2
2025-03-06 00:00:00+00:00,77.45,2025-03-06,0,3
2025-03-06 01:00:00+00:00,77.23,2025-03-06,1,3
2025-03-06 02:00:00+00:00,77.35,2025-03-06,2,3
2025-03-06 03:00:00+00:00,77.55,2025-03-06,3,3
2025-03-06 04:00:00+00:00,77.86,2025-03-06,4,3
2025-03-06 05:00:00+00:00,78.19,2025-03-06,5,3
2025-03-06 06:00:00+00:00,78.43,2025-03-06,6,3
2025-03-06 07:00:00+00:00,78.47,2025-03-06,7,3
2025-03-06 08:00:00+00:00,78.39,2025-03-06,8,3
2025-03-06 09:00:00+00:00,78.45,2025-03-06,9,3
2025-03-06 10:00:00+00:00,78.45,2025-03-06,10,3
2025-03-06 11:00:00+00:00,78.47,2025-03-06,11,3
2025-03-06 12:00:00+00:00,78.61,2025-03-06,12,3
2025-03-06 13:00:00+00:00,78.61,2025-03-06,13,3
2025-03-06 14:00:00+00:00,78.0,2025-03-06,14,3
2025-03-06 15:00:00+00:00,77.81,2025-03-06,15,3
2025-03-06 16:00:00+00:00,77.81,2025-03-06,16,3
2025-03-06 17:00:00+00:00,77.8,2025-03-06,17,3
2025-03-06 18:00:00+00:00,77.89,2025-03-06,18,3
2025-03-06 19:00:00+00:00,77.92,2025-03-06,19,3
2025-03-06 20:00:00+00:00,77.66,2025-03-06,20,3
2025-03-06 21:00:00+00:00,77.51,2025-03-06,21,3
2025-03-06 22:00:00+00:00,77.28,2025-03-06,22,3
2025-03-06 23:00:00+00:00,76.88,2025-03-06,23,3
2025-03-07 00:00:00+00:00,76.74,2025-03-07,0,4
2025-03-07 01:00:00+00:00,76.01,2025-03-07,1,4
2025-03-07 02:00:00+00:00,75.08,2025-03-07,2,4
2025-03-07 03:00:00+00:00,74.38,2025-03-07,3,4
2025-03-07 04:00:00+00:00,73.93,2025-03-07,4,4
2025-03-07 05:00:00+00:00,73.27,2025-03-07,5,4
2025-03-07 06:00:00+00:00,71.36,2025-03-07,6,4
2025-03-07 07:00:00+00:00,70.52,2025-03-07,7,4
2025-03-07 08:00:00+00:00,70.54,2025-03-07,8,4
2025-03-07 09:00:00+00:00,72.38,2025-03-07,9,4
2025-03-07 10:00:00+00:00,70.9,2025-03-07,10,4
2025-03-07 11:00:00+00:00,69.68,2025-03-07,11,4
2025-03-07 12:00:00+00:00,69.04,2025-03-07,12,4
2025-03-07 13:00:00+00:00,69.13,2025-03-07,13,4
2025-03-07 14:00:00+00:00,68.41,2025-03-07,14,4
2025-03-07 15:00:00+00:00,67.85,2025-03-07,15,4
2025-03-07 16:00:00+00:00,67.34,2025-03-07,16,4
2025-03-07 17:00:00+00:00,66.94,2025-03-07,17,4
2025-03-07 18:00:00+00:00,66.85,2025-03-07,18,4
2025-03-07 19:00:00+00:00,66.38,2025-03-07,19,4
2025-03-07 20:00:00+00:00,66.1,2025-03-07,20,4
2025-03-07 21:00:00+00:00,67.03,2025-03-07,21,4
2025-03-07 22:00:00+00:00,67.81,2025-03-07,22,4
2025-03-07 23:00:00+00:00,68.2,2025-03-07,23,4
2025-03-08 00:00:00+00:00,68.47,2025-03-08,0,5
2025-03-08 01:00:00+00:00,68.73,2025-03-08,1,5
2025-03-08 02:00:00+00:00,68.82,2025-03-08,2,5
2025-03-08 03:00:00+00:00,68.93,2025-03-08,3,5
2025-03-08 04:00:00+00:00,69.02,2025-03-08,4,5
2025-03-08 05:00:00+00:00,69.17,2025-03-08,5,5
2025-03-08 06:00:00+00:00,69.29,2025-03-08,6,5
2025-03-08 07:00:00+00:00,69.35,2025-03-08,7,5
2025-03-08 08:00:00+00:00,69.54,2025-03-08,8,5
2025-03-08 09:00:00+00:00,69.78,2025-03-08,9,5
2025-03-08 10:00:00+00:00,70.19,2025-03-08,10,5
2025-03-08 11:00:00+00:00,70.48,2025-03-08,11,5
2025-03-08 12:00:00+00:00,70.73,2025-03-08,12,5
2025-03-08 13:00:00+00:00,70.71,2025-03-08,13,5
2025-03-08 14:00:00+00:00,70.66,2025-03-08,14,5
2025-03-08 15:00:00+00:00,70.97,2025-03-08,15,5
2025-03-08 16:00:00+00:00,71.41,2025-03-08,16,5
2025-03-08 17:00:00+00:00,71.66,2025-03-08,17,5
2025-03-08 18:00:00+00:00,71.68,2025-03-08,18,5
2025-03-08 19:00:00+00:00,71.86,2025-03-08,19,5
2025-03-08 20:00:00+00:00,71.92,2025-03-08,20,5
2025-03-08 21:00:00+00:00,71.96,2025-03-08,21,5
2025-03-08 22:00:00+00:00,69.34,2025-03-08,22,5
2025-03-08 23:00:00+00:00,67.2,2025-03-08,23,5
2025-03-09 00:00:00+00:00,65.9,2025-03-09,0,6
2025-03-09 01:00:00+00:00,64.48,2025-03-09,1,6
2025-03-09 02:00:00+00:00,60.99,2025-03-09,2,6
2025-03-09 03:00:00+00:00,58.33,2025-03-09,3,6
2025-03-09 04:00:00+00:00,57.73,2025-03-09,4,6
2025-03-09 05:00:00+00:00,57.61,2025-03-09,5,6
2025-03-09 06:00:00+00:00,57.69,2025-03-09,6,6
2025-03-09 07:00:00+00:00,57.65,2025-03-09,7,6
2025-03-09 08:00:00+00:00,56.65,2025-03-09,8,6
2025-03-09 09:00:00+00:00,55.35,2025-03-09,9,6
2025-03-09 10:00:00+00:00,53.34,2025-03-09,10,6
2025-03-09 11:00:00+00:00,51.36,2025-03-09,11,6
2025-03-09 12:00:00+00:00,49.35,2025-03-09,12,6
2025-03-09 13:00:00+00:00,47.49,2025-03-09,13,6
2025-03-09 14:00:00+00:00,45.95,2025-03-09,14,6
2025-03-09 15:00:00+00:00,45.86,2025-03-09,15,6
2025-03-09 16:00:00+00:00,49.74,2025-03-09,16,6
2025-03-09 17:00:00+00:00,51.64,2025-03-09,17,6
2025-03-09 18:00:00+00:00,52.42,2025-03-09,18,6
2025-03-09 19:00:00+00:00,53.22,2025-03-09,19,6
2025-03-09 20:00:00+00:00,53.64,2025-03-09,20,6
2025-03-09 21:00:00+00:00,53.84,2025-03-09,21,6
2025-03-09 22:00:00+00:00,53.41,2025-03-09,22,6
2025-03-09 23:00:00+00:00,53.14,2025-03-09,23,6
2025-03-10 00:00:00+00:00,53.5,2025-03-10,0,0
2025-03-10 01:00:00+00:00,53.8,2025-03-10,1,0
2025-03-10 02:00:00+00:00,53.89,2025-03-10,2,0
2025-03-10 03:00:00+00:00,53.86,2025-03-10,3,0
2025-03-10 04:00:00+00:00,54.01,2025-03-10,4,0
2025-03-10 05:00:00+00:00,53.94,2025-03-10,5,0
2025-03-10 06:00:00+00:00,54.22,2025-03-10,6,0
2025-03-10 07:00:00+00:00,56.01,2025-03-10,7,0
2025-03-10 08:00:00+00:00,57.87,2025-03-10,8,0
2025-03-10 09:00:00+00:00,55.69,2025-03-10,9,0
2025-03-10 10:00:00+00:00,53.17,2025-03-10,10,0
2025-03-10 11:00:00+00:00,50.6,2025-03-10,11,0
2025-03-10 12:00:00+00:00,48.71,2025-03-10,12,0
2025-03-10 13:00:00+00:00,47.28,2025-03-10,13,0
2025-03-10 14:00:00+00:00,45.89,2025-03-10,14,0
2025-03-10 15:00:00+00:00,44.85,2025-03-10,15,0
2025-03-10 16:00:00+00:00,42.43,2025-03-10,16,0
2025-03-10 17:00:00+00:00,46.36,2025-03-10,17,0
2025-03-10 18:00:00+00:00,51.21,2025-03-10,18,0
2025-03-10 19:00:00+00:00,53.69,2025-03-10,19,0
2025-03-10 20:00:00+00:00,54.66,2025-03-10,20,0
2025-03-10 21:00:00+00:00,55.29,2025-03-10,21,0
2025-03-10 22:00:00+00:00,56.01,2025-03-10,22,0
2025-03-10 23:00:00+00:00,56.87,2025-03-10,23,0
2025-03-11 00:00:00+00:00,58.23,2025-03-11,0,1
2025-03-11 01:00:00+00:00,59.71,2025-03-11,1,1
2025-03-11 02:00:00+00:00,58.64,2025-03-11,2,1
2025-03-11 03:00:00+00:00,57.04,2025-03-11,3,1
2025-03-11 04:00:00+00:00,55.87,2025-03-11,4,1
2025-03-11 05:00:00+00:00,54.91,2025-03-11,5,1
2025-03-11 06:00:00+00:00,54.47,2025-03-11,6,1
2025-03-11 07:00:00+00:00,53.95,2025-03-11,7,1
2025-03-11 08:00:00+00:00,53.07,2025-03-11,8,1
2025-03-11 09:00:00+00:00,51.67,2025-03-11,9,1
2025-03-11 10:00:00+00:00,50.54,2025-03-11,10,1
2025-03-11 11:00:00+00:00,49.49,2025-03-11,11,1
2025-03-11 12:00:00+00:00,48.02,2025-03-11,12,1
2025-03-11 13:00:00+00:00,46.37,2025-03-11,13,1
2025-03-11 14:00:00+00:00,44.24,2025-03-11,14,1
2025-03-11 15:00:00+00:00,51.26,2025-03-11,15,1
2025-03-11 16:00:00+00:00,54.66,2025-03-11,16,1
2025-03-11 17:00:00+00:00,52.99,2025-03-11,17,1
2025-03-11 18:00:00+00:00,54.76,2025-03-11,18,1
2025-03-11 19:00:00+00:00,55.32,2025-03-11,19,1
2025-03-11 20:00:00+00:00,53.45,2025-03-11,20,1
2025-03-11 21:00:00+00:00,53.51,2025-03-11,21,1
2025-03-11 22:00:00+00:00,53.63,2025-03-11,22,1
2025-03-11 23:00:00+00:00,54.18,2025-03-11,23,1
2025-03-12 00:00:00+00:00,54.39,2025-03-12,0,2
2025-03-12 01:00:00+00:00,54.05,2025-03-12,1,2
2025-03-12 02:00:00+00:00,53.8,2025-03-12,2,2
2025-03-12 03:00:00+00:00,54.0,2025-03-12,3,2
2025-03-12 04:00:00+00:00,53.21,2025-03-12,4,2
2025-03-12 05:00:00+00:00,52.15,2025-03-12,5,2
2025-03-12 06:00:00+00:00,51.41,2025-03-12,6,2
2025-03-12 07:00:00+00:00,50.68,2025-03-12,7,2
2025-03-12 08:00:00+00:00,50.27,2025-03-12,8,2
2025-03-12 09:00:00+00:00,49.87,2025-03-12,9,2
2025-03-12 10:00:00+00:00,45.98,2025-03-12,10,2
2025-03-12 11:00:00+00:00,43.79,2025-03-12,11,2
2025-03-12 12:00:00+00:00,42.89,2025-03-12,12,2
2025-03-12 13:00:00+00:00,40.18,2025-03-12,13,2
2025-03-12 14:00:00+00:00,39.11,2025-03-12,14,2
2025-03-12 15:00:00+00:00,42.09,2025-03-12,15,2
2025-03-12 16:00:00+00:00,44.09,2025-03-12,16,2
2025-03-12 17:00:00+00:00,43.83,2025-03-12,17,2
2025-03-12 18:00:00+00:00,41.96,2025-03-12,18,2
2025-03-12 19:00:00+00:00,44.19,2025-03-12,19,2
2025-03-12 20:00:00+00:00,45.4,2025-03-12,20,2
2025-03-12 21:00:00+00:00,44.99,2025-03-12,21,2
2025-03-12 22:00:00+00:00,44.82,2025-03-12,22,2
2025-03-12 23:00:00+00:00,44.5,2025-03-12,23,2
2025-03-13 00:00:00+00:00,44.26,2025-03-13,0,3
2025-03-13 01:00:00+00:00,44.53,2025-03-13,1,3
2025-03-13 02:00:00+00:00,44.74,2025-03-13,2,3
2025-03-13 03:00:00+00:00,45.31,2025-03-13,3,3
2025-03-13 04:00:00+00:00,45.56,2025-03-13,4,3
2025-03-13 05:00:00+00:00,45.53,2025-03-13,5,3
2025-03-13 06:00:00+00:00,45.8,2025-03-13,6,3
2025-03-13 07:00:00+00:00,46.0,2025-03-13,7,3
2025-03-13 08:00:00+00:00,45.91,2025-03-13,8,3
2025-03-13 09:00:00+00:00,45.67,2025-03-13,9,3
2025-03-13 10:00:00+00:00,46.0,2025-03-13,10,3
2025-03-13 11:00:00+00:00,46.49,2025-03-13,11,3
2025-03-13 12:00:00+00:00,46.52,2025-03-13,12,3
2025-03-13 13:00:00+00:00,47.53,2025-03-13,13,3
2025-03-13 14:00:00+00:00,49.06,2025-03-13,14,3
2025-03-13 15:00:00+00:00,55.27,2025-03-13,15,3
2025-03-13 16:00:00+00:00,56.98,2025-03-13,16,3
2025-03-13 17:00:00+00:00,56.61,2025-03-13,17,3
2025-03-13 18:00:00+00:00,54.6,2025-03-13,18,3
2025-03-13 19:00:00+00:00,57.21,2025-03-13,19,3
2025-03-13 20:00:00+00:00,57.2,2025-03-13,20,3
2025-03-13 21:00:00+00:00,56.73,2025-03-13,21,3
2025-03-13 22:00:00+00:00,55.88,2025-03-13,22,3
2025-03-13 23:00:00+00:00,55.77,2025-03-13,23,3
2025-03-14 00:00:00+00:00,55.62,2025-03-14,0,4
2025-03-14 01:00:00+00:00,55.28,2025-03-14,1,4
2025-03-14 02:00:00+00:00,55.05,2025-03-14,2,4
2025-03-14 03:00:00+00:00,54.79,2025-03-14,3,4
2025-03-14 04:00:00+00:00,54.44,2025-03-14,4,4
2025-03-14 05:00:00+00:00,53.82,2025-03-14,5,4
2025-03-14 06:00:00+00:00,53.19,2025-03-14,6,4
2025-03-14 07:00:00+00:00,52.7,2025-03-14,7,4
2025-03-14 08:00:00+00:00,51.59,2025-03-14,8,4
2025-03-14 09:00:00+00:00,51.11,2025-03-14,9,4
2025-03-14 10:00:00+00:00,51.97,2025-03-14,10,4
2025-03-14 11:00:00+00:00,52.69,2025-03-14,11,4
2025-03-14 12:00:00+00:00,53.3,2025-03-14,12,4
2025-03-14 13:00:00+00:00,53.33,2025-03-14,13,4
2025-03-14 14:00:00+00:00,53.35,2025-03-14,14,4
2025-03-14 15:00:00+00:00,52.52,2025-03-14,15,4
2025-03-14 16:00:00+00:00,51.3,2025-03-14,16,4
2025-03-14 17:00:00+00:00,51.62,2025-03-14,17,4
2025-03-14 18:00:00+00:00,52.02,2025-03-14,18,4
2025-03-14 19:00:00+00:00,51.81,2025-03-14,19,4
2025-03-14 20:00:00+00:00,51.29,2025-03-14,20,4
2025-03-14 21:00:00+00:00,51.84,2025-03-14,21,4
2025-03-14 22:00:00+00:00,52.18,2025-03-14,22,4
2025-03-14 23:00:00+00:00,52.66,2025-03-14,23,4
2025-03-15 00:00:00+00:00,52.85,2025-03-15,0,5
2025-03-15 01:00:00+00:00,53.03,2025-03-15,1,5
2025-03-15 02:00:00+00:00,53.3,2025-03-15,2,5
2025-03-15 03:00:00+00:00,52.92,2025-03-15,3,5
2025-03-15 04:00:00+00:00,51.36,2025-03-15,4,5
2025-03-15 05:00:00+00:00,49.91,2025-03-15,5,5
2025-03-15 06:00:00+00:00,48.02,2025-03-15,6,5
2025-03-15 07:00:00+00:00,46.83,2025-03-15,7,5
2025-03-15 08:00:00+00:00,46.51,2025-03-15,8,5
2025-03-15 09:00:00+00:00,44.53,2025-03-15,9,5
2025-03-15 10:00:00+00:00,43.07,2025-03-15,10,5
2025-03-15 11:00:00+00:00,40.56,2025-03-15,11,5
2025-03-15 12:00:00+00:00,38.31,2025-03-15,12,5
2025-03-15 13:00:00+00:00,36.23,2025-03-15,13,5
2025-03-15 14:00:00+00:00,35.78,2025-03-15,14,5
2025-03-15 15:00:00+00:00,35.89,2025-03-15,15,5
2025-03-15 16:00:00+00:00,36.47,2025-03-15,16,5
2025-03-15 17:00:00+00:00,37.22,2025-03-15,17,5
2025-03-15 18:00:00+00:00,38.25,2025-03-15,18,5
2025-03-15 19:00:00+00:00,39.26,2025-03-15,19,5
2025-03-15 20:00:00+00:00,40.13,2025-03-15,20,5
2025-03-15 21:00:00+00:00,41.12,2025-03-15,21,5
2025-03-15 22:00:00+00:00,41.93,2025-03-15,22,5
2025-03-15 23:00:00+00:00,42.33,2025-03-15,23,5
2025-03-16 00:00:00+00:00,42.82,2025-03-16,0,6
2025-03-16 01:00:00+00:00,43.1,2025-03-16,1,6
2025-03-16 02:00:00+00:00,43.25,2025-03-16,2,6
2025-03-16 03:00:00+00:00,43.53,2025-03-16,3,6
2025-03-16 04:00:00+00:00,43.86,2025-03-16,4,6
2025-03-16 05:00:00+00:00,44.15,2025-03-16,5,6
2025-03-16 06:00:00+00:00,44.31,2025-03-16,6,6
2025-03-16 07:00:00+00:00,44.42,2025-03-16,7,6
2025-03-16 08:00:00+00:00,44.51,2025-03-16,8,6
2025-03-16 09:00:00+00:00,44.71,2025-03-16,9,6
2025-03-16 10:00:00+00:00,45.01,2025-03-16,10,6
2025-03-16 11:00:00+00:00,45.57,2025-03-16,11,6
2025-03-16 12:00:00+00:00,46.39,2025-03-16,12,6
2025-03-16 13:00:00+00:00,46.73,2025-03-16,13,6
2025-03-16 14:00:00+00:00,48.16,2025-03-16,14,6
2025-03-16 15:00:00+00:00,48.93,2025-03-16,15,6
2025-03-16 16:00:00+00:00,49.52,2025-03-16,16,6
2025-03-16 17:00:00+00:00,50.49,2025-03-16,17,6
2025-03-16 18:00:00+00:00,50.44,2025-03-16,18,6
2025-03-16 19:00:00+00:00,50.67,2025-03-16,19,6
2025-03-16 20:00:00+00:00,51.03,2025-03-16,20,6
2025-03-16 21:00:00+00:00,51.31,2025-03-16,21,6
2025-03-16 22:00:00+00:00,51.65,2025-03-16,22,6
2025-03-16 23:00:00+00:00,51.96,2025-03-16,23,6
2025-03-17 00:00:00+00:00,52.42,2025-03-17,0,0
2025-03-17 01:00:00+00:00,52.7,2025-03-17,1,0
2025-03-17 02:00:00+00:00,52.68,2025-03-17,2,0
2025-03-17 03:00:00+00:00,52.42,2025-03-17,3,0
2025-03-17 04:00:00+00:00,51.93,2025-03-17,4,0
2025-03-17 05:00:00+00:00,51.51,2025-03-17,5,0
2025-03-17 06:00:00+00:00,51.33,2025-03-17,6,0
2025-03-17 07:00:00+00:00,51.5,2025-03-17,7,0
2025-03-17 08:00:00+00:00,51.9,2025-03-17,8,0
2025-03-17 09:00:00+00:00,52.3,2025-03-17,9,0
2025-03-17 10:00:00+00:00,53.11,2025-03-17,10,0
2025-03-17 11:00:00+00:00,54.81,2025-03-17,11,0
2025-03-17 12:00:00+00:00,54.46,2025-03-17,12,0
2025-03-17 13:00:00+00:00,53.93,2025-03-17,13,0
2025-03-17 14:00:00+00:00,53.63,2025-03-17,14,0
2025-03-17 15:00:00+00:00,53.49,2025-03-17,15,0
2025-03-17 16:00:00+00:00,53.41,2025-03-17,16,0
2025-03-17 17:00:00+00:00,53.37,2025-03-17,17,0
2025-03-17 18:00:00+00:00,53.48,2025-03-17,18,0
2025-03-17 19:00:00+00:00,53.48,2025-03-17,19,0
2025-03-17 20:00:00+00:00,53.51,2025-03-17,20,0
2025-03-17 21:00:00+00:00,53.35,2025-03-17,21,0
2025-03-17 22:00:00+00:00,53.66,2025-03-17,22,0
2025-03-17 23:00:00+00:00,54.3,2025-03-17,23,0
2025-03-18 00:00:00+00:00,54.43,2025-03-18,0,1
2025-03-18 01:00:00+00:00,54.4,2025-03-18,1,1
2025-03-18 02:00:00+00:00,54.54,2025-03-18,2,1
2025-03-18 03:00:00+00:00,54.69,2025-03-18,3,1
2025-03-18 04:00:00+00:00,54.96,2025-03-18,4,1
2025-03-18 05:00:00+00:00,55.05,2025-03-18,5,1
2025-03-18 06:00:00+00:00,55.38,2025-03-18,6,1
2025-03-18 07:00:00+00:00,56.0,2025-03-18,7,1
2025-03-18 08:00:00+00:00,57.21,2025-03-18,8,1
2025-03-18 09:00:00+00:00,58.08,2025-03-18,9,1
2025-03-18 10:00:00+00:00,58.5,2025-03-18,10,1
2025-03-18 11:00:00+00:00,58.96,2025-03-18,11,1
2025-03-18 12:00:00+00:00,59.29,2025-03-18,12,1
2025-03-18 13:00:00+00:00,59.41,2025-03-18,13,1
2025-03-18 14:00:00+00:00,59.59,2025-03-18,14,1
2025-03-18 15:00:00+00:00,60.6,2025-03-18,15,1
2025-03-18 16:00:00+00:00,61.32,2025-03-18,16,1
2025-03-18 17:00:00+00:00,61.97,2025-03-18,17,1
2025-03-18 18:00:00+00:00,62.49,2025-03-18,18,1
2025-03-18 19:00:00+00:00,62.78,2025-03-18,19,1
2025-03-18 20:00:00+00:00,63.57,2025-03-18,20,1
2025-03-18 21:00:00+00:00,64.26,2025-03-18,21,1
2025-03-18 22:00:00+00:00,64.14,2025-03-18,22,1
2025-03-18 23:00:00+00:00,64.04,2025-03-18,23,1
2025-03-19 00:00:00+00:00,64.52,2025-03-19,0,2
2025-03-19 01:00:00+00:00,65.27,2025-03-19,1,2
2025-03-19 02:00:00+00:00,66.64,2025-03-19,2,2
2025-03-19 03:00:00+00:00,67.03,2025-03-19,3,2
2025-03-19 04:00:00+00:00,67.41,2025-03-19,4,2
2025-03-19 05:00:00+00:00,67.22,2025-03-19,5,2
2025-03-19 06:00:00+00:00,67.39,2025-03-19,6,2
2025-03-19 07:00:00+00:00,67.42,2025-03-19,7,2
2025-03-19 08:00:00+00:00,67.79,2025-03-19,8,2
2025-03-19 09:00:00+00:00,68.81,2025-03-19,9,2
2025-03-19 10:00:00+00:00,69.27,2025-03-19,10,2
2025-03-19 11:00:00+00:00,69.97,2025-03-19,11,2
2025-03-19 12:00:00+00:00,70.51,2025-03-19,12,2
2025-03-19 13:00:00+00:00,70.78,2025-03-19,13,2
2025-03-19 14:00:00+00:00,71.68,2025-03-19,14,2
2025-03-19 15:00:00+00:00,72.5,2025-03-19,15,2
2025-03-19 16:00:00+00:00,71.93,2025-03-19,16,2
2025-03-19 17:00:00+00:00,72.34,2025-03-19,17,2
2025-03-19 18:00:00+00:00,72.97,2025-03-19,18,2
2025-03-19 19:00:00+00:00,72.29,2025-03-19,19,2
2025-03-19 20:00:00+00:00,71.87,2025-03-19,20,2
2025-03-19 21:00:00+00:00,71.56,2025-03-19,21,2
2025-03-19 22:00:00+00:00,71.77,2025-03-19,22,2
2025-03-19 23:00:00+00:00,72.11,2025-03-19,23,2
2025-03-20 00:00:00+00:00,72.4,2025-03-20,0,3
2025-03-20 01:00:00+00:00,72.57,2025-03-20,1,3
2025-03-20 02:00:00+00:00,72.62,2025-03-20,2,3
